article,celeb,x,y
"O.J. Simpson's 2 kids with Nicole are buying up a bunch of properties in Florida, and Fred Goldman's attorneys want to know where they got the money to do it.Sydney and Justin Simpson -- who are 31 and 28, respectively now -- both live in Florida and work in real estate ... and they're apparently doing very well in the industry.  According to the NY Post, they've each purchased a handful of apartments in the St. Petersburg area over the last 2 years.There are reportedly no mortgages on the properties ... suggesting they paid cash.An attorney for Goldman -- who won a $33.5 million judgment from O.J. following the civil trial for the families of Goldman and Simpson -- says he wants to follow the money trail. Simpson still owes the bulk of that money, and clearly Goldman has an interest in finding out if Simpson's hiding cash from him.It won't be easy. Much of Simpson's wealth -- pensions and annuities -- is protected under Florida law.We got video of Justin in Florida the day O.J. was paroled. Definitely seems like he's doing well, based on the car he's driving.",o.j. simpson,-14.276239395141602,-22.85321044921875
"Mark Ruffalo has something in common with Reince Preibus ... and he's hoping it's enough to convince the ex-White House Chief of Staff to take down President Trump.Mark proudly told us Sunday at LAX, he and Reince are both Kenosha, Wisconsin boys. That was the launching point for his pitch -- begging Preibus to spill as much damaging info as possible on his former boss.The 'Avengers' star's not trying to hide it ... he has an agenda, and strongly believes Preibus can help get the job done. As for how the Hulk would handle a sit-down with the Prez? Mark essentially had one word: SMASH!!",trump,-20.25918960571289,13.857439994812012
"Turns out controversial ""Bachelor In Paradise"" star DeMario Jackson may not be done with reality TV -- TMZ has learned producers are seriously considering him for a ""Dancing With the Stars"" slot.Sources close to production tell us the show reached out to DeMario's publicist weeks ago, which explains why he was already fully campaigning to be in the ballroom when we asked about it last week.We're told nothing's signed ... they're still negotiating, but hard to imagine a scenario where DeMario doesn't take this opportunity.DeMario didn't return to the 'BiP' set in Mexico following the oral sex controversy with Corinne Olympios that shut down production, but he will be on the reunion episode.",bachelor pool scandal,47.44150161743164,0.9993861317634583
"Blac Chyna doesn't play when it comes to her money, and she made sure to get a giant wad of cash before her latest gig.Chyna pulled up outside Project Club LA Saturday night -- she was hosting, but before the party could get started ... the money man had to come through. Our club sources say BC got $15k for the appearance, and we spotted a promoter getting into her ride with the goods.Rocking new red hair, Chyna and bf Mechie finally strolled into the club after the transaction -- a great one for her. She only stayed about an hour.Good money if ya can get it! Think she counted it?",rob & chyna,12.650022506713867,42.66100311279297
"Chester Bennington's family and closest friends gathered for a private funeral near his home in Palos Verdes, CA.A couple hundred people attended the service Saturday afternoon at South Coast Botanic Garden -- many of the guests were musicians who'd played or toured with Chester and Linkin Park. A full stage, including a drum kit, was set up for musical tributes to be performed.Police provided tight security at the event. As TMZ first reported ... the family opted for a private funeral, instead of a massive open service. Instead, fans have organized numerous memorials around the globe for the frontman, who hanged himself just over a week ago.Fittingly, all funeral attendees had to have wrist bands and an access pass -- similar to most concert VIP passes.Chester was 41. #RIP",chester & chris cornell suicides,0.32283815741539,-35.52812957763672
"Sen. John McCain is #2 in the eyes of former Trump adviser Roger Stone -- and no, he doesn't mean second place.Stone was at Politicon Saturday in Pasadena when we asked if he thought President Trump would be able to get past McCain's skinny repeal 'no' vote. He says no way, and even further ... makes it clear he doesn't think the Prez should let it go.Truth is ... Stone's been blasting Sen. McCain everywhere since the vote, but this time he's amping up the rhetoric. It's uncommon to see a senior senator/war hero spoken of this way.",trump,-22.147153854370117,19.189708709716797
"Chelsea Handler and Tomi Lahren's debate wasn't as contentious or bitchy as most had hoped -- but it did reveal Tomi hasn't fully fled her parents' nest.The liberal-conservative showdown Saturday afternoon at Politicon was less debate, and more interview -- like Chelsea's show. Still, there were plenty of jabs thrown over President Trump, his military transgender ban and, of course, Obamacare.Chelsea asked Tomi if she has a healthcare plan -- she's currently unemployed, after all -- and Tomi pointed out she's only 24 ... and still on mom and dad's plan.",trump,-13.500238418579102,15.86398983001709
"Vic Mensa is sticking up for Justin Bieber ... saying he's also canceled gigs when he just couldn't get onstage and do it.The Chicago rapper -- who just dropped his killer album, ""The Autobiography"" -- was supposed to open for the Biebs on his last 14 tour dates. When we got Vic in NYC Friday ... he showed love for Bieber, and what he thinks he's going through right now.But you gotta see how his tone flipped the second we mentioned fellow Chi-Town icon, R.Kelly. Vic has some strong opinions, and aired 'em out!",justin bieber,-38.91279602050781,-27.012216567993164
"Justin Bieber's love of music is fully intact, and his love for his religion won't change that ... which is why he's reassuring close friends he WILL return to performing.When TMZ broke the story ... Justin was canceling the Purpose tour to rededicate ""his life to Christ"" ... we're told it sent shockwaves through the industry, and there was genuine concern he would put music on the back burner.Sources connected to his inner circle say Justin's had multiple convos this week, explaining his faith won't stop him from being an artist. We're told music's always been a major release for Justin and he's constantly in and out of studios working on new tunes.We're told he has not recorded since pulling the plug on his tour, but he's made it clear he intends to return. He just doesn't have a date in mind yet.Our sources also say he's adamant he'll return to touring too ... when the time is right, but most likely NOT for 2 consecutive years -- as he attempted to do this time.We got Justin's frequent writing and producing partners, Poo Bear, Skrillex and John Shahidi at Catch, and they were totally in favor of JB's break ... for his rest and his religion.",justin bieber,-39.28750991821289,-25.923845291137695
"Tomi Lahren says the big payback is already in the works for Sen. John McCain ... courtesy of President Trump's supporters.The conservative firebrand warmed up for her Politicon showdown with Chelsea Handler when we got her Friday night at LAX. She was all fired up about McCain's ""no"" vote on the skinny repeal of Obamacare ... and accused him of Senate floor attention whoring.She insists revenge will be served. Cold.As for her highly-anticipated Saturday evening Politicon debate -- the ex 'Blaze' host has her opening shot locked and loaded for Chelsea.",trump,-22.133440017700195,19.53825569152832
"The Mini Team.Floyd Mayweather's tiny doppelganger has signed his contract and will go toe-to-toe with ""Irishman Mini McGregor"" ... and it's all thanks to Larry Flynt.The night before the real Floyd and Conor face off in Vegas, these two guys will step in the ring at the Hustler Club just down the way.We're told it will be a 3 round fight for the very, very lightweight championship of the world.You may remember Mini Mayweather from his epic bout with Mini Pacquiao ... a fight that had more action than the real MayPac throwdown.Hopefully this fight will live up to the hype ... hate to see it fall short.",mcgregor mayweather fight,-9.471301078796387,26.074819564819336
"Anthony Scaramucci might wanna learn something from Steve Bannon, after all -- Mrs. 'Mooch' is reportedly filing for divorce.The new White House Communications Director had been married for about 3 years to Deidre Ball, but according to the NY Post ... she got fed up with his Washington, D.C. ambitions and decided to leave him.Ball had been a VP at SkyBridge Capital, the investment firm Scaramucci founded.The Post reports there's been tension in the marriage because Deidre isn't a Trump fan, and did not support Anthony's desire to land a White House post.We've reached out to Scaramucci's office, but no word back. He seemed to reference the split on Twitter.",trump,-18.727327346801758,12.171757698059082
"Kathy Griffin says the feds have ""completely exonerated"" her for the infamous Donald Trump beheading photo.According to Kathy, the federal investigation into the bloody head photo closed Friday. The Secret Service had been looking into the matter since Kathy and famed photographer Tyler Shields teamed up for the shot back in May.You'll recall, Kathy lost a bunch of gigs in the aftermath, including her CNN's New Year's special. She also claimed the President, his family members and his social media followers were bullying her.",trump,-23.349058151245117,19.13897132873535
"Chester Bennington ﻿will be celebrated far and wide by Linkin Park fans who want to pay their final respects ... and the band's completely on board.Linkin Park's Mike Shinoda tweeted a link telling fans about a monumental effort to pay tribute to Chester all over the world -- in L.A., NYC, Vancouver, Paris, Copenhagen, Japan and beyond.TMZ broke the story ... Chester's family wants a private memorial, but is fully aware fans also want to properly say goodbye. And now they can. LPFanCorner is spearheading the public memorial.The group put together a full list of memorials around the world. In fact ... some will be held at venues where the band was supposed to play before canceling its tour.Still unclear if band members will attend any of the events.",chester & chris cornell suicides,0.6084639430046082,-35.606597900390625
"Chester Bennington's wife, Talinda, says her family's life went from ""fairytale"" to ""sick Shakespearean tragedy"" since her husband's suicide a week ago.Talinda released a statement, saying ... ""How do I move on? How do I pick up my shattered soul? The only answer I know is to raise our babies with every ounce of love I have left. I want to let my community and the fans worldwide know that we feel your love. We feel your loss as well. My babies are so young to have lost their daddy.""Chester, who has 3 kids with Talinda, hanged himself in the family's new Rancho Palos Verdes Estates home.Talinda says she lost her soulmate and her kids lost their hero. Talinda also asks that fans help keep his memory alive as he's now ""pain free singing his songs in all of our hearts.""She also asks fans to turn to one another when they're in pain, and adds, ""Chester would've wanted us to do so.""",chester & chris cornell suicides,0.08117616176605225,-35.60841369628906
"Floyd Mayweather's ex-GF is FURIOUS at Conor McGregor over a ""trolling"" stunt that mocked her domestic violence incident with Floyd ... saying he's shamelessly profiting from her pain.The woman is Josie Harris -- who Floyd was convicted of attacking during a 2010 domestic violence incident at the boxer's Vegas home in front of their 3 kids. Mayweather spent 2 months behind bars for the attack.McGregor ""trolled"" Floyd over the incident last week by wearing an NBA jersey of C.J. Watson -- the man Floyd accused Josie of secretly texting in 2010, which led to the violent altercation.Josie wasn't laughing when she saw Conor's stunt -- and claims CM's doing nothing more than exploiting her trauma to promote his superfight with Floyd next month.""[The stunt] demonstrates not only an insensitivity toward the emotional wellbeing and privacy of the victim of Mayweather’s dom. violence, but also a general disregard for the physical and emotional trauma and long-lasting psychological impacts suffered by victims of dom. abuse,"" Josie's attorney, Dan Friedlander, tells TMZ Sports.""On behalf of Josie Harris, her and Mayweather’s three children, and all victims of domestic violence, we ask that Conor McGregor refrain from capitalizing off of the trauma suffered by her and other victims of domestic abuse.""",mcgregor mayweather fight,-9.418603897094727,26.69783592224121
"USC just delivered a pretty ferocious stiff-arm to O.J. Simpson.With the ex-Trojans running back expected to be released from prison in October, USC football coach Clay Helton was asked Thursday if the Heisman Trophy winner would be welcomed back to campus.""Currently, right now, what the USC administration and athletic department has said is, ‘No, O.J. will not be a part of our functions or invited,'"" Helton told reporters at PAC-12 media day.""That’s been the statement by the university.""When asked what he would say to Simpson if the 70-year-old wanted to come to a practice, Helton said -- ""I'm cordial to every person that I've ever met.""USC shouldn't be too worried ... Simpson will most likely keep busy continuing the search for the real killer.",o.j. simpson,-13.40778636932373,-23.580341339111328
"Justin Bieber won't complain about one part of his life on the road -- it forced him to grow incredibly close to his pastor, Carl Lentz ... so much so, he now sees him as a 2nd father.Sources close to Hillsong Church tell TMZ ... Lentz stepped up big-time as a guiding presence in Justin's life, especially while he was on the road and overseas. We're told Justin was lonely during most of the Purpose tour -- he's been estranged from his mother, and likewise, had no relationship with his dad, Jeremy, for some time now.On the flip side, Lentz flew to visit Justin often -- particularly during his Australia and New Zealand tour stops in March, then they kicked it again during his April break in NYC ... where Pastor Carl primarily preaches.Interestingly, sources at the church tell us Justin and Carl have spent almost every day together within the last month, and one source described them as ""nearly inseparable."" As we reported, Justin also views Hillsong as an escape from his celebrity life.His fondness for Carl, and vice versa, is obvious in a Hillsong Church video posted a few days ago.",justin bieber,-39.462501525878906,-26.078750610351562
"Wanda Sykes doesn't think transgender soldiers in the military are a problem, she thinks the guy taking away transgender soldiers' rights to be in the military is the real problem.Sykes, like many Americans, ain't happy with President Trump's decision Wednesday to boot all transgender soldiers, especially because she thinks most trans soldiers are braver than Trump ... who's never served in the armed forces.",trump,-13.382986068725586,15.721010208129883
"Justin Bieber's accident with a photographer was, of course, captured on camera by the photog ... and we just got the intense footage.You can see and hear the accident from the pap's view -- and you also see how Justin sprung out of the truck and ran around to check on the guy. The camera was still rolling as Justin knelt down and repeatedly asked, ""Is there anything we can do to help you?""Few moments of conflict too -- Justin was upset other photogs continued rolling, instead of helping the guy who'd been hit ... who, by the way, sounded very appreciative of Justin's concern.You can hear him say, ""I always liked you man. You're a good guy. It was just bad timing.""",justin bieber,-40.278106689453125,-26.547651290893555
"Life after the Kardashians -- it does exist -- looked pretty smooth for Blac Chyna and Lamar Odom Wednesday night in Bev Hills.Rob and Khloe's exes were hanging together at the iGo.Live app launch event. Tyga was there too, but opted out of the reunion pic.Chyna started dating Rob shortly after Lamar's near-fatal overdose. Lamar and Khloe had called it quits long before that so it's unclear how often BC and LO have crossed paths before.Rob and Lamar were once BFFs. We're guessing Chyna couldn't pass on the shot at her ex photo op.",rob & chyna,15.100163459777832,41.804508209228516
"Justin Bieber accidentally ran over a photographer as he left a church service in Beverly Hills ... and the loud impact was captured on camera.Justin was leaving the Saban Theater, where he'd been worshipping at a City Church event. He climbed into his monster pickup truck as photogs scrambled around the vehicle, and when he gunned it to pull away ... hit the man. It's pretty clear in the video ... Justin's front right side tire hits, or rolls over, the paparazzo.Justin did not flee the scene and, in fact, stopped as soon as other photogs pointed out what had happened. Bieber stayed right by the man's side for roughly 8 to 10 minutes until paramedics and police arrived.Justin spoke to police before he was allowed to leave the scene -- police tell TMZ he was not cited -- getting a ride from one friend, while another drove his truck.Police say the photog suffered non-life threatening injuries to his lower body.A few hours after he was taken to the hospital ... he posted a video describing the accident, and thanking Justin for being ""compassionate.""",justin bieber,-40.26161575317383,-26.15474510192871
"Montel Williams is PISSED that Donald Trump wants to ban transgender Americans from serving in the military ... and says they're getting stiffed with his ""too expensive"" argument.We got Montel, famously a Navy veteran, Wednesday in L.A. and he absolutely unloaded on the Prez for what he sees as blatant discrimination against able-bodied Americans who want to protect their country.He's beyond intense, and one of the biggest reasons he's so fired up has to do with military spending on erectile dysfunction drugs. Montel dropped some eye-opening numbers on us as he called BS on Trump claiming trans medical expenses are too costly.",trump,-13.571846961975098,15.898581504821777
"Chester Bennington's family wants to keep his funeral a close family and friends affair.Sources close to the late Linkin Park frontman tell TMZ ... the family wants to keep the memorial intimate -- and while they're aware fans want to pay their respects ... the plan, for now, is a private ceremony. We're told the family just hasn't figured out how to give fans their moment to honor Chester.As for Chester's final resting place -- we're told the family's not jumping at the offer to take the plot next to Chris Cornell at Hollywood Forever Cemetery because it's in such a public space.",chester & chris cornell suicides,0.18211862444877625,-35.73068618774414
"Kim Goldman, sister of Ron Goldman -- who was killed by O.J. Simpson -- is so terrified of her ex-husband's threats and attacks on Ron's name ... she's demanding court protection.Kim divorced Michael Hahn in 2007, but says he's emotionally abused her ever since. In court docs, obtained by TMZ, Goldman says Hahn has sent her a series of threatening emails over the years -- even invoking her late brother, Ron, and father Fred.According to Kim, one particularly violent text said, ""Your not a victim. Your a piece of shit that will burn in hell next to your scum bag brother who got what he deserved.""",kim & kanye,-28.53008270263672,-11.908309936523438
"Marcia Clark says O.J. Simpson has served his time ... once, anyway, out of 3 huge court cases -- but she's not exactly welcoming him back to society.We got the famed former L.A. Deputy District Attorney -- who prosecuted O.J. in the double murder trial -- and asked what she thought of him getting paroled for the 2008 armed robbery conviction.Marcia bit her tongue, hard, at first -- but eventually opened up about whether she thinks Simpson is square with the law after 9 years in prison.Let's just say she takes things on a case by case basis.",o.j. simpson,-13.59986686706543,-23.279232025146484
"Reps in the gym can make you healthy, but so can good food and champagne, according to Diddy's ex, Kim Porter, who says he's the picture of health.Diddy suffered some dad bod shaming when pics of him on a yacht surfaced last week, but his ex is flipping a switch saying the haters got the images all twisted -- they just don't recognize the good life when they see it.Kim, who has 3 kids with Diddy, also says this particular dad's outgrown the need for a 6-pack to impress chicks. He's got $820 mil, after all.",kim & kanye,-28.53177833557129,-11.94363784790039
"Justin Bieber's religious lifestyle is the complete opposite of his life on the road ... and that's why he chose it over the Purpose tour ... TMZ has learned.Sources at Hillsong Church tell us Justin worships in total peace, and at least feels he's treated like a regular person ... not a superstar while he's there. We're told he enjoys not being the center of attention and the feeling of community. As one source put it ... ""Everyone's there to help everyone.""We're told taking photos or video is frowned upon, and that's a big deal for Justin. Remember, Bieber's long complained that fans snapping pics makes him ""feel like a zoo animal.""As we first reported ... other church sources say JB canceled Purpose after he ""rededicated his life to Christ"" -- that's the ""unforeseen circumstance"" in the official cancellation statement.Publicly, Justin has said he just needs a break ... but we're told it's much deeper than that.",justin bieber,-39.2409553527832,-26.02090835571289
"Retired Navy SEAL Kristin Beck has 3 letters for President Trump's ban on transgender people serving in the U.S. military ... ""WTF!""Beck, a transgender woman and former SEAL Team Six soldier, told us Trump pinning the ban on money woes is complete BS ... and a lame excuse from the Commander in Chief.More importantly ... she sees this as a major step backward for the country. In particular, she took Trump's use of the word ""disruption"" as a strong hint this could be the start of more discrimination in the military.Bottom line for Beck -- transgender Americans have every right to serve their country. The documentary, ""Lady Valor,"" showed how she served with great honor.",trump,-13.395110130310059,15.732808113098145
"Justin Bieber's refusing to say sorry to the couple hundred people suddenly out of work due to him ending his Purpose tour -- because as he sees it, that's someone else's responsibility.As Justin was leaving BOA Steakhouse on Sunset Tuesday night -- with his pal, Patrick Schwarzenegger, driving -- he was asked if he had any message for his tour crew. As TMZ first reported ... they're pissed because they never got a heads-up Bieber was pulling the plug and leaving them high and dry.Bieber was shockingly defiant, and explained the difference -- in his eyes -- between tour crew and his personal staffers.",justin bieber,-39.32926559448242,-26.668907165527344
"Justin Bieber's ""purpose"" in life does not seem to be music anymore -- it's all about his ""spiritual awakening"" courtesy of the Hillsong Church and its leader, in particular ... sources connected with the church tell TMZ.Multiple sources familiar with the situation tell us, Justin's decision to abruptly cancel his Purpose Tour is rooted in his relationship with church pastor Carl Lentz. As we reported, we're told Lentz did not advocate canceling the tour. In fact we're told he recommended the opposite.That said, our sources say Bieber's relationship with Lentz has been ""intense"" and the church leader has increasingly influenced the singer in making life decisions.As one source put it, ""The church didn't tell Justin to cancel the tour. He made his decision based on spiritual soul-searching and his own view of the path in life he should be taking.""The way it was put to us, Bieber processed the endless conversations he has had with Lentz and used them to make the decision. It's unclear whether canceling the tour is a one-off or whether Bieber is so down the road with the church that he will close the book on his music career.Justin and Carl had were spotted having a casual chat Tuesday afternoon behind Mastro's in Bev Hills. As one source put it, ""he's becoming the Tom Cruise of that church.""",justin bieber,-39.176910400390625,-25.95766830444336
"President Trump says transgender recruits are too expensive for the U.S. military, and that's why he's banning them from serving their country ... in any capacity.Trump dropped the announcement Wednesday morning on Twitter, of course, saying transgender individuals are banned from serving because it ""cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail.""It's not the first time he's gone after the transgender community. Back in February ... the Trump administration withdrew federal protection for transgender students.The Prez championed himself as a supporter of the LGBT community ... saying he would fight for them while ""Hillary brings in more people that will threaten your freedoms and beliefs.""",trump,-13.319894790649414,15.672410011291504
"Cavaliers superstar Kyrie Irving arrived at his reported decision to ask out of Cleveland the same way Justin Bieber chose to end his tour -- through long chats with pastor Carl Lentz of Hillsong Church ... TMZ Sports has learned.Church sources tell us Kyrie, who's been an active member for a long time, met with Lentz earlier this month about his desires to step out of LeBron James' shadow. We're told Lentz didn't tell Kyrie to ""leave Cleveland"" -- instead he listened to Kyrie's concerns, and encouraged him to make the decision he felt was best.There's a reason it sounds so similar to Justin's Purpose tour shocker -- Bieber, Lentz and Irving all hung out together in L.A. just over a week ago. You could say they were on Kyrie's turf ... playing pop-a-shot at Dave & Buster's.We're told Kyrie and Carl have been close for years, but Justin and the NBA star are more like acquaintances.NBA fans have been baffled as to why Kyrie would want to leave a team that's been to the NBA Finals 3 years straight. Now we know -- it's God-approved.",justin bieber,-39.116912841796875,-25.78162956237793
"Les Moonves has as much interest in landing the first O.J. Simpson interview as he does in having his tongue nailed to a table -- ZERO.The CBS honcho was leaving Craig's Tuesday night when we asked if he's gunning for that first sit-down after Simpson's released from prison. He'll be out on parole as early as October 1, and it's anticipated he could get as much as $1 million for the interview.",o.j. simpson,-13.323617935180664,-23.812955856323242
"Chester Bennington's death investigation has turned up no obvious signs of drug use ... TMZ has learned.Law enforcement sources tell us investigators found no illegal drugs or prescription drugs while searching the home following Chester's suicide. As we reported ... there was a partially drunk bottle of alcohol in the bedroom where he was found hanging.The Linkin Park frontman was open about his drug abuse issues -- acid, meth, crack and more. His bandmates were well aware of his demons, and he credited his bandmates for staging an intervention.It's unclear if Chester had any drugs in his system at the time of death. Toxicology results are pending.",chester & chris cornell suicides,0.28711289167404175,-34.98613357543945
"6:53 PM PT -- Sources connected to Kim's makeup line tell us she consulted several veteran trademark attorneys when launching her KKW line to ensure there were no violations. Nevertheless, we're told her team is confident KKW Beauty in no way infringes on Weiss' KW brand ... nor do they feel the lines are similar.Kim Kardashianhas no right to her own initials ... in the cosmetics world, anyway ... according to the Danish makeup artist who's now suing her.If you're into makeup you probably know the name Kirsten Kjaer Weiss. She says she's a famous makeup artist, and her line of KW cosmetics and makeup services are hot sellers around the world. According to docs, obtained by TMZ, Kirsten says Kim K's cosmetics logo is confusing consumers. She says the problem is Kim's products bear the 'KKW' logo ... far too similar to Kirsten's 'KW.'In the suit, Kirsten says Kim's infringement is ""knowing, willing and deliberate"" -- and it's intended to dupe customers and screw with Kirsten's bottom line.",kim & kanye,-28.42505645751953,-11.734617233276367
"Justin Bieber is publicly denying religion played a role in him abruptly pulling the plug on his Purpose tour with just 14 shows to go.Biebs was grabbing lunch Tuesday in Bev Hills when a pap asked about the sudden decision to quit. Justin seemed perplexed at the suggestion it had anything to do with his spirituality.As TMZ first reported ... multiples sources connected with Hillsong Church, which Justin attends regularly, say he absolutely canceled the tour because he's ""rededicated his life to Christ.""Justin claims he already told us what's wrong ... when he said he just needed to rest after 2 years on the road.",justin bieber,-39.34636306762695,-26.238941192626953
"Senator John McCain got a standing O on Capitol Hill Tuesday as he returned to vote on a health care bill that would start the process of repealing Obamacare ... this after being diagnosed with brain cancer.McCain flew into D.C. Tuesday just to vote on the controversial health bill -- which ended up passing with the help of his vote -- following his brain cancer diagnosis last week. As we reported ... he had a blood clot removed that tested positive for glioblastoma, and was resting from the procedure.McCain put the vote for the bill at 50-50, meaning Vice President Mike Pence had to issue the tie-breaking vote ... and he pushed to move it forward.",trump,-6.198336601257324,-16.22300910949707
"It is too late for Justin Bieber to say he's sorry to members of his tour crew ... who feel he totally let them down without the slightest hint of a warning ... according to sources close to the Purpose tour team.We're told Biebs' crew members were blindsided when they got word he was calling it quits. They claim there was no explanation given along with no heads-up ... and now around 200 people are out of work and pissed.Our sources say the crew also didn't believe Bieber when he said he needed to rest, because he just had a month off in Laguna Beach and L.A. ... and regularly played sports and partied during that downtime. As we first reported, the real reason Justin bailed is because he's dedicating himself to Christ.Still, tour members feel betrayed, and think this is more bratty behavior from Bieber, and his lack of sympathy for them is on full display.",justin bieber,-38.99691390991211,-26.012487411499023
"Justin Bieber pulled the plug on his Purpose tour because he ""rededicated his life to Christ"" ... sources connected to Hillsong Church tell TMZ.Bieber's decision seemed to come out of the blue, but our sources say it was squarely based on what Bieber believes is religious enlightenment. Bieber said he canceled due to exhaustion, but that's simply not true. Plus, his remaining touring schedule was not taxing travel-wise.We're also told Bieber's crew is ""incredibly pissed off at him"" because it has impacted their financial well-being without any warning.Bieber has been virtually joined at the hip with Hillsong pastor Carl Lentz over the last few months -- including at a huge church event in Australia -- but we're told Lentz did not advocate for cancelling the tour.",justin bieber,-39.11543273925781,-25.982877731323242
"Mark McGrath's dropping some good ole showbiz wisdom on Justin Bieber when it comes to his now canceled world tour -- THE SHOW MUST GO ON!Sugar Ray's frontman was at Catch Monday night and was blunt about his take on Justin pulling the plug in the homestretch of his Purpose tour. Yes, it sounds a little like your dad's ... ""When I was your age"" speeches, but Mark's speaking from experience, and on behalf of fans.TMZ broke the story ... Justin canceled his 14 remaining shows with little explanation, other than needing some R&R.Bottom line ... Mark says that's NOT a good enough excuse.",justin bieber,-39.335384368896484,-27.057788848876953
"Rudy Giuliani insists he won't stab Jeff Sessions in the back for the Attorney General post -- and says President Trump should field all questions about the job ... not him.We got the former NYC mayor at Reagan National in D.C. and asked if he'd take the A.G. job if asked by his pal, the Prez. Rudy deflected like a Washington pro ... saying he doesn't answer hypothetical questions.What he didn't say was ... no.And even though Trump's labeled his current A.G. ""beleaguered"" and ""weak"" -- RG went out of his way to call Sessions a ""good friend.""Rapper and activist Killer Mike has different words for both men. But that's a whole other 'Oprah.'",trump,-20.05902671813965,18.43726921081543
"Chester Bennington bought his new family home about 2 months before he hanged himself there ... adding another layer of mystery to his death.The Linkin Park frontman bought the Palos Verdes Estates house for $2.5 million back in June. The 5 bedroom, 4 bathroom house is in an affluent part of L.A. County famous for pristine neighborhoods and an excellent public school system.Everything about the 3,956 square foot pad says family home -- special nook perfect for game night, 3 outdoor decks, an expansive backyard with a spa and swimming pool.The purchase falls in line with what Chester's LP bandmates said -- that he'd spoken excitedly about future plans. Buying the perfect place for his family, but then taking his life there a month later just doesn't add up.The Benningtons closed on the house 8 days after Chris Cornell's suicide ... leading some close friends to believe Chester's suicide decision was sudden and fueled by his grief.",chester & chris cornell suicides,-0.2899443507194519,-35.260353088378906
"Blac Chyna looks like a deuce without her old boo ... at least according to said old boo, Pilot Jones, who's using a new song for revenge.Pilot's new single, ""Flossin"" features the not-at-all-subtle jabs and, naturally, the music video co-stars a Blac Chyna-esque character, played by model AzMarie Livingston.In the lyrics, Pilot says he's better off without BC ... with way more colorful language. It's interesting he's attacking her this way, after accusing Chyna of bullying him to point he nearly killed himself.Pilot's clearly trying to capitalize on his Chyna drama. If there's any doubt ... check out his music vid wardrobe.",rob & chyna,12.4119291305542,43.31870651245117
"Killer Mike says America's screwed when it comes to our Attorney General -- while Rudy Giuliani might have a slight edge on Jeff Sessions ... Mike says they both have a huge downside.There's buzz President Trump might tap his pal, the former NYC mayor, to replace Sessions if Sessions resigns or gets fired. The Run The Jewels rapper was leaving L.A. Monday when he called out both men for supporting the ""war on drugs.""Mike's got an issue that goes way deeper than his famed love of marijuana -- and also has a not-so-kind wish for Jeff and Rudy's bowels.",trump,-19.815841674804688,18.55730438232422
"Step aside, Santa Claus ... President Trump's vowing to single-handedly save Christmas.POTUS addressed the Boy Scouts of America Monday at their national convention in West Virginia and got 'em all pumped up for the holiday season. Yes, it's July.Still, the Prez offered reassurance that come December, the Scouts -- and presumably the rest of us -- can start saying ""Merry Christmas"" again.Translation: bah humbug to political correctness ... I'm bringing back real yuletide cheer!Scouts ate it up, and 45 looked pretty happy with his declaration.",trump,-22.0091552734375,16.581214904785156
"Blac Chyna is sending a message to Rob Kardashian -- and even her old side piece, Ferrari -- she doesn't need either of them to get around fast.Chyna just purchased a 2017 Ferrari 488 Spider. The whip's starting price is around $334k, but Chyna's is custom with Forgiato wheels so it'll cost way more.Chyna got the new wheels Monday, a few weeks after Rob took back both the Ferrari and Lamborghini he bought her after the revenge porn fiasco, and ultimate breakup.It's interesting Chyna rushed to pick up the new luxury ride. She just appeared in Yo Gotti's ""Rake It Up"" video alongside Nicki Minaj, who has a line on the track where she raps: ""Brought out the pink Lamborghini just to race with Chyna.""It appears Chyna fell victim to the hype.",rob & chyna,13.414149284362793,43.05282974243164
"Justin Bieber looks like the weight of the world is off his shoulders -- and he can't help smiling at the thought of relaxation ... now that he's canceled his Purpose world tour.Bieber was chilling near the beach in Santa Monica Monday afternoon ... hours after he dropped the bombshell about his 14 remaining tour dates.As for why he's pulled out? Justin made it seem like it shouldn't be a mystery after being on the road for 2 years. He added he's looking forward to ... ""Just resting, getting some relaxation. We're gonna ride some bikes.""Still, he was clearly aware many of his fans are PISSED. He's got a message for them ... and insists this isn't about betraying them.",justin bieber,-39.3372688293457,-27.182470321655273
"Chester Bennington's housekeeper cried and screamed in the background as a driver for the Linkin Park frontman made the 911 call to report his suicide.Cops just released the 911 call made by the driver, who was most likely there to pick up Chester for a scheduled photo shoot. He told the operator, ""I just got to the location and his housekeeper came out and said he killed himself ... he hung himself.""As the driver relayed more details, the housekeeper was absolutely distraught in the background ... crying hysterically as she spoke to Chester's wife on another phone.TMZ broke the story ... Bennington hanged himself in his bedroom, in an eerily similar way to his friend, Chris Cornell. Chester's family was out of town, and Thursday morning the housekeeper found his body.",chester & chris cornell suicides,0.4628649652004242,-34.968597412109375
